"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"SLC52A3",242.854423866123,-2.72378240901398,0.440075702299018,-6.18934968412152,6.04129308379061e-10,2.85204373644234e-09,8.47122154099127,7.9465477684847,5.96377876554117,8.40985454952368,5.82360268661466,8.88891527147921,6.68450625067616,7.48130071103952,6.60376903223404,6.73311491459424
"SLC5A11",1030.07614920684,-5.64410440638351,0.590580422321393,-9.55687691813123,1.21363770290681e-21,1.84503957961083e-20,11.0332044665987,11.3445480500805,6.55651158217213,9.8975586490185,5.81389883982614,7.94582539376763,5.59556041592375,10.0770141940843,5.27506205808777,6.09232959029762
"SLC5A3",8185.50053602375,1.17754561707823,0.261168061648165,4.50876577192113,6.5205848855982e-06,1.84981216360062e-05,11.7958412344509,12.2919062560096,12.9991859125082,12.3465084443733,13.2218284957365,12.369382535147,13.7504847362025,12.86544311571,13.4145035779473,13.3770052845995
"SLC5A8",212.826407552095,2.64381570600778,0.62888776442477,4.20395475244461,2.62291392697484e-05,6.80988618387204e-05,6.32127752041529,6.94186273187738,8.22839076296001,6.05703556137857,8.2504938554595,5.35794901712434,8.56444596422436,6.1330444350629,8.14654881118532,6.09086170046821
"SLC66A2",10865.0316129251,-1.945669349007,0.204228470122734,-9.52692515317638,1.62010752866395e-21,2.43425485915193e-20,14.2477107556863,13.8092665812303,12.2833895242184,14.2459859051717,12.3889891825857,13.6334927666805,12.2553404829809,13.5367464135879,12.2297568469583,12.243107364944
"SLC6A1",38870.5456868493,-2.79994209227079,0.233316525422154,-12.000616275271,3.52660654310576e-33,1.32021461895783e-31,15.908821750356,15.8024882971614,13.1971736710605,15.664617943336,13.8038997319904,16.2742835531712,13.5239013322883,15.4739566899866,13.5709794528871,13.1482411612771
"SLC6A10P",118.740297268693,-2.48337120769927,0.343857101224331,-7.22210243399664,5.11898884864515e-13,3.4158259209712e-12,7.53465732365456,7.010253552498,5.84136929342742,7.50923699839858,5.82948062564437,6.60121478684057,5.56518615594685,7.12886689570652,5.84744264439863,5.72753294284167
"SLC6A17",34831.3672264066,-3.28691033116609,0.490094250249968,-6.70669025292509,1.9908823126507e-11,1.11283555444296e-10,16.1011050632959,15.3552000648905,12.5942544127133,16.3237434502154,12.441689153214,13.7772618692739,13.7419892293058,15.6847808094502,12.3231759705611,12.7622354106213
"SLC6A4",106.524305732893,3.29018751999716,0.626388029501269,5.25263473284572,1.49938706085466e-07,5.2951172562526e-07,5.49127713694612,5.2582715375132,7.00017561316974,5.14859370076172,7.05242413730943,4.54405442091882,7.58251856833344,5.13406723657143,6.89861279669217,5.68455094263704
"SLC6A7",6652.88455774472,-3.28929889408209,0.44072391671573,-7.46340003191548,8.43178552725557e-14,6.10603447479618e-13,13.4621901108146,13.1816042132118,10.8123104535308,13.7447621852347,10.7887240080247,12.7953888744722,10.8882199017663,13.1384333020295,10.4328061180485,8.5966737490562
"SLC6A8",11077.8254734936,-1.82018112035026,0.150789717318615,-12.0709896716914,1.5031558660245e-33,5.81007321115121e-32,14.0163125023414,13.9703144731522,12.3971322754956,14.1473492137149,12.3902967235788,13.9542128004318,12.3572942207994,13.5471158697484,12.4509733806964,12.3997477586144
"SLC6A9",2236.6116761316,-1.26168868523777,0.321700162941377,-3.92193983895398,8.78389268106657e-05,0.00020983894428611,11.892814661853,11.8102165385342,10.2052565558145,11.4544019799977,10.1134430622545,11.0130029251983,10.5479952037874,11.1436683241444,10.0070247942012,11.0889328290886
"SLC7A10",1304.22404673102,-4.69980596927032,0.682676470189691,-6.88438253623186,5.80387209860869e-12,3.4407080719551e-11,10.8915895441555,10.632173472282,6.4501967668966,10.3491417527597,6.07378340484264,11.8898455101253,5.92458232317367,8.91078839988985,6.25015886366462,8.30328715567028
"SLC7A14",5676.47268086318,-2.88974466004656,0.447922416791461,-6.45144014167958,1.10792210298021e-10,5.67957017048307e-10,12.7329158921898,13.0501369426416,10.4036928065236,13.2752755385875,10.7015342538069,11.1328808542473,11.0703406967836,13.8156431387702,10.3579330360096,10.3680575902732
"SLC7A2",1796.84667252926,-2.38338150239672,0.506900676068918,-4.70187082976523,2.57788568185884e-06,7.71519367541997e-06,10.9426683388051,11.0722767426825,9.53207771275211,10.310791580341,8.85908412529579,12.5375106601728,9.34892136725011,10.1587824730099,9.79734623780186,8.97629242870458
"SLC7A3",330.508261369906,1.47674836089048,0.441323940218053,3.34617777626302,0.000819338465451645,0.00168409891177185,7.82899552123611,7.97284565435627,9.33969111644411,7.65348901027168,8.72001619871354,6.74861170389673,7.62241875796099,7.55535496134316,8.67908080484921,8.63347387466057
"SLC7A4",640.464106490802,-3.10759127891582,0.485730218384175,-6.39777218154864,1.57660279519005e-10,7.95556651972366e-10,9.72708921966842,9.85320463683341,6.51561022921288,10.4931657773564,7.3284284946426,8.46851109812708,8.17675329581131,9.88145530931064,7.25609391124661,6.99878804144293
"SLC7A6",7395.86896646154,1.36167904727608,0.168597396788353,8.076512883443,6.66451239856892e-16,5.99069919734152e-15,12.0088811321476,12.0030943867033,13.4065282227175,12.3029736123741,13.0789691552975,11.8781417530153,13.4190477547808,12.3530008774574,13.1596572318287,13.2786263685683
"SLC7A8",4804.08604253704,-2.6785185976113,0.343045926312786,-7.8080466554471,5.80810871656614e-15,4.78928900623088e-14,13.1716118988682,12.7431666338334,10.4772441782437,13.3361632669046,10.5220084860633,11.5533687857197,10.7922709828375,12.5945471896523,10.6622910159883,10.2539767014127
"SLC7A9",221.394456533701,1.73604906394642,0.439944569257823,3.94606317535662,7.94466600141268e-05,0.000190970897151495,7.26886276372892,5.81077777261014,8.48863578575907,7.09511041941322,7.88902363063259,7.31016858438854,8.0957642086636,6.67149940243709,7.93982134206596,8.17410471129394
"SLC8A1",8301.07310813153,1.27396985342191,0.365508822734425,3.48546949945327,0.000491274226309838,0.00105013007230422,12.2587552247437,12.2430751466571,12.2927637158882,12.5355148473164,13.2809821584498,11.4931883856952,13.8704887693153,12.7798858931599,13.4470246283494,13.6582504748228
"SLC8A2",23863.0304018403,-1.67786847392108,0.408588817529794,-4.10649631594171,4.01705865806026e-05,0.000101202124673733,15.208921362663,14.697472289353,13.6964923359707,15.6137016082591,13.0236660913345,13.4321008696497,13.74878506188,15.1893488054156,13.2378383484153,13.9684359094979
"SLC9A1",5893.79263777491,-2.4151580599045,0.240546193187141,-10.0403087985082,1.01356357973462e-23,1.80123063290539e-22,13.4037730007853,12.8333552953997,11.1194087621822,13.4974612598637,10.849648019165,12.520718981039,11.0762145270013,12.9676442525929,10.9964005736988,11.2160948700263
"SLC9A2",199.056945185529,-1.58612072949857,0.476039762804049,-3.33190807456028,0.000862527417890186,0.00176676422999472,7.98469191606795,7.49918740241107,6.16207529984034,8.10856939672546,7.56031012992027,7.82632400616055,6.39151900165193,8.19438469677361,7.19633447569915,6.3077056831427
"SLC9A3R1",6504.10017128216,-2.74299718881481,0.529506343535078,-5.18029145883708,2.21539476344668e-07,7.66611871925898e-07,13.2961063072978,13.0198076551766,11.1879833359952,12.5537478857433,10.7171357733442,14.2583863106896,9.45634404814125,11.6073723850568,11.2275443273556,11.2140251538955
"SLC9A3R2",6233.49136377112,-3.14074282174262,0.340377268678798,-9.22724021475837,2.77694340431023e-20,3.73666857911579e-19,13.654774533736,12.8890522960431,9.97555347791515,13.0402391009633,10.6851269458171,13.6470318889451,10.9825625122869,12.4209373074636,10.7294747931843,10.1558403155103
"SLC9A5",1374.07482482735,-1.80642655372513,0.299699482969282,-6.02745969338317,1.66556769945672e-09,7.45551308665327e-09,11.2043509734843,10.8349935420205,9.189584964483,11.1382169375364,9.46276135126642,10.3472283885194,8.99396007820041,10.7911132526182,9.15214418957113,10.0041408104677
"SLC9A7P1",480.689320104788,-3.02614502408931,0.649682793051773,-4.65788082500155,3.19481058395839e-06,9.43372162692527e-06,9.4948954185068,8.55050554475202,6.32664445826189,9.93544414690794,7.05844809004173,6.22664011655977,7.36570168625703,9.99218622607165,6.92403711366018,7.16624055681929
"SLC9A9",751.536319036908,-2.25931420438399,0.36630285242958,-6.16788591570777,6.92090466458663e-10,3.24451507032061e-09,9.46904493112785,10.3890534517126,8.47686575463504,9.24808540231646,8.16951170901564,10.7543008148019,8.11220216125099,9.71637821336314,8.40372012985453,8.01161916151949
"SLCO1A2",5648.63798265426,-4.80130966093647,0.452360138892604,-10.6139096886173,2.56774598608478e-26,5.66332677472993e-25,12.7175816136998,13.4708058920729,7.63884671070233,12.1750797721066,9.37910466155719,13.5152842394091,9.70237738658921,12.9666503991653,8.68642412686408,8.73467253933703
"SLCO4A1",1131.72335090537,-2.76846238488524,0.368492216556733,-7.51294670686486,5.78110666557548e-14,4.26642912441348e-13,10.9366496175632,10.1604027926791,8.9241569022753,11.3471800384041,8.18937464155704,10.3884547643026,8.74996642555884,10.1885159299059,8.08683858096926,7.94059754235439
"SLCO5A1",1607.78848295894,5.39770511469806,0.281560799386019,19.1706555971871,6.5083423042381e-82,2.39584477061489e-79,6.33252784624555,6.60478252943642,11.4596915472187,7.18721781703384,10.8021472038178,7.10718489036913,11.3954186849079,6.80654764220759,11.3557810380253,10.8989643479115
"SLF1",3512.368377576,1.2743349443335,0.308607652740542,4.12930441943668,3.63862373440767e-05,9.22695777557438e-05,10.7526415117251,11.0580760249225,11.5296606372164,11.1064381878449,12.6918258540833,10.746772834055,12.1051956641713,11.6185372650911,12.3593721304208,11.8504682176233
"SLFN11",430.923415394223,-2.27071492630442,0.550540183551824,-4.12452168641868,3.71505989289763e-05,9.40382138246401e-05,8.95915149777299,8.56221175541769,7.2566140783496,8.4774047142522,5.80091024049972,10.0215046559452,8.0767614773266,9.18942841085264,7.66483126180867,7.39922694951551
"SLIT3",2171.34742068369,-1.68158438329226,0.525315686811026,-3.20109302941335,0.00136907322375895,0.00271374886058168,11.6057768736089,10.8797254932676,11.0421678504665,11.8575378823216,9.83015311821271,11.29068730913,10.0413723391117,11.7423766579819,10.0948689026329,7.84833854319686
"SLITRK3",2766.95248963822,-1.14466280631322,0.424089652362461,-2.69910571959653,0.00695260859912646,0.0121120317240669,11.845407790811,11.4782172010107,9.80336182296731,12.0029748483915,11.4949346877993,11.0345272818378,10.7974130532599,12.2249011465095,11.2009291652814,9.9771824959304
"SLITRK6",103.756461153277,2.6665076864916,0.839176539008475,3.17752887806205,0.00148535896822492,0.00292363271899752,4.98156248297839,6.25730176863356,6.63157533241176,4.33425997120324,7.37151922211639,5.09117114857921,7.01276715335134,5.4928827432721,6.76062591221902,6.78182266505758
"SLN",804.760145994877,3.29480355660604,0.631030284011797,5.22130813700289,1.77663636017121e-07,6.21320397299415e-07,7.75354917184932,7.70881518499923,7.4033458655527,7.35034958051472,10.4997434300709,6.36157084435579,10.7526064252486,7.88616553280987,10.6623613792307,9.20171292255345
"SLX4IP",314.7138007106,1.44446868943789,0.383285516822668,3.76864928633918,0.000164133310180825,0.000377123660084074,7.69400748571936,7.16787444234062,8.71725339295388,7.24041029862508,8.28138616620852,7.02182185523218,8.55897260872863,8.28914230461777,8.96423319124186,8.60939817875406
"SMAD3",6283.99552706951,-2.36649785617254,0.256125444674949,-9.23960467565369,2.47409619113469e-20,3.34956227768244e-19,12.8680871925925,12.7379302471351,11.4806390393358,13.5271870561906,10.6655291353187,13.305157635785,11.3983819651178,13.3097813920348,11.0381356658721,11.1788292824385
"SMAD4",11933.5964112685,1.56314495889907,0.249425865921858,6.26697216474245,3.68135927869272e-10,1.78536686975747e-09,12.2241684478972,12.7138370523886,14.118486707718,12.3107240762038,13.9834764293131,13.2655878365703,13.8001234734356,12.5837983855078,14.027275065997,14.0622433883585
"SMAD6",668.328047383002,-2.06614078813608,0.377190999305625,-5.47770437772815,4.30879200487827e-08,1.619305619529e-07,10.3631517236027,9.35493098488655,8.49617583237807,9.04776994303489,7.71497596123277,10.4087374140852,8.35684834148433,9.46986628201828,8.24850429078806,8.13788119233084
"SMAD9",4145.73516213841,1.48356023709743,0.337159521428334,4.40017304216269,1.08164589024826e-05,2.96828667183677e-05,10.6933566469079,11.2472846272972,12.8989815894095,10.6284989765663,11.9427354024381,11.7116436532162,11.9155874097172,11.3907915871223,12.3642550680833,12.7987124725466
"SMAP2",11149.1265727478,-1.41726716354979,0.277545621371782,-5.10642955397705,3.28302922585404e-07,1.11240225423908e-06,13.9993959655371,13.8514288937428,12.5126030030081,14.0394334937197,12.7709436603935,12.88142206695,12.9007434307438,14.2248301466926,12.5705432081916,12.5644139923699
"SMARCAD1",10753.4206063555,2.1673369906395,0.248699279727167,8.7146894555431,2.91556754262898e-18,3.25235135473209e-17,11.5814993010557,12.3145081432628,14.2197098351714,11.7207540730398,14.0425077860988,12.1770539804252,13.8454912027431,12.490633920238,13.8486970078734,13.6826236268756
"SMARCC1",13485.4110774783,2.10717348536094,0.283756638613545,7.42598832456129,1.11940872606872e-13,7.98301582737475e-13,12.3355826252939,12.331652486352,14.7149070936803,12.2097732957514,14.0624645432066,13.0774828160694,13.7698108323898,12.1535201463776,14.2677551754421,14.2915853235065
"SMARCD1",11282.0038135342,1.34611884939734,0.187589493604558,7.1758754903139,7.18459190763761e-13,4.70881625620963e-12,12.8219643852025,12.7755544255278,14.2193880466917,12.8335709180366,13.90759986407,12.7040428250338,13.444894116647,12.54597991464,13.7744386729421,13.9404213894508
"SMARCE1",11529.4833606431,1.44732592829167,0.215893337649897,6.70389343203688,2.02938288189938e-11,1.13230922905256e-10,12.4668547632995,12.7789893568394,14.0269531372712,12.2845782482403,14.1153082665509,13.1405650868117,13.736165134605,12.6857423651882,13.946597734353,13.7995958162346
"SMC1A",16808.5303608263,1.80256265296623,0.224701545767055,8.02203049744447,1.0401130769602e-15,9.12666758392826e-15,12.9985301863144,12.6304782906519,14.911745669219,13.0661069962133,14.0632426386668,13.2050067467433,14.2979595042115,13.0737997044274,14.6049535709441,14.6515581996166
"SMC2",4190.13089379366,1.29021164262663,0.310550722917845,4.15459230139338,3.25868055053673e-05,8.33318888386509e-05,10.9254123523578,11.4146232519827,12.8777705733786,10.9539577283696,12.3763949251781,11.203477290796,11.745823490039,11.9281526360206,12.5389929056048,12.3556575025664
"SMC3",11489.5983148478,2.27363735131586,0.251793125767729,9.02978325712201,1.72012149305002e-19,2.15168271877398e-18,11.7499702039998,12.1564500483344,14.3059240261663,11.5856422139122,13.9906402210159,12.5966635351714,13.785779443738,12.2573969248223,14.0533231291869,14.0525451107521
"SMC4",7342.60674208426,3.74487976771963,0.390986376224752,9.57803134697193,9.89122561899329e-22,1.51414098312134e-20,9.70441172064557,10.3971340410874,14.1107929992154,9.89236017720395,13.1981376596596,10.5582634557176,12.1365143305622,10.6543950033732,13.5232696733695,13.5998846903601
"SMC5",4381.00950939443,1.67509294651722,0.293401944135371,5.70920874929295,1.1350260907209e-08,4.58037411037975e-08,10.7445012095458,11.2213893911174,12.8889678412045,10.3780457314054,12.4223681014713,11.6413521053051,12.405343021766,11.4118833215111,12.5696686834202,12.49426137573
"SMCHD1",11308.8192170061,1.49787801007933,0.257294651935354,5.82164455736792,5.82713734106287e-09,2.445117219846e-08,12.0680759970309,12.6632802354242,14.0409649140709,12.1462804212546,13.8324646618003,13.0818078625838,13.9463838585757,12.9287211501566,13.9012704355749,13.829318772798
"SMG1",25009.0243321004,1.48618491711734,0.206607100272089,7.19329062341091,6.32481141042887e-13,4.17540175989072e-12,13.5230856039628,13.7244635885169,14.7579025903673,13.8574422168215,14.7774753646211,13.6994430035444,15.3214821963446,14.1006719531585,15.2957347128873,15.0291975791318
"SMG1P1",201.076662482903,1.64895206005676,0.392622182509341,4.19984436314301,2.67098514572844e-05,6.92539012881225e-05,6.89143264012935,6.76466114837715,7.36283022709938,7.10959009465711,7.45747361100823,6.52579572019684,8.59932346663971,6.97631329782517,8.0482527569699,8.02109161478002
"SMIM10",530.170705041068,-3.60479453549352,0.58535851380306,-6.15826788282834,7.35448775512973e-10,3.43943542595465e-09,8.71605721437755,8.7579011610165,6.94374104388887,8.2257043237713,6.98631228126717,10.8702353238578,6.36451427870924,8.92004911334483,6.89589607859148,6.18801203565374
"SMIM10L2A",8633.36934675365,-2.81351824492817,0.340861134277461,-8.25414798578345,1.52989694040977e-16,1.47100351963156e-15,13.9905320959424,13.4081145385135,10.5325379368211,14.1308995741745,11.5964568825311,12.9910519112581,11.7754217000047,13.5126303232244,11.1358564657108,11.0268807427955
"SMIM10L2B",6008.2598813032,-4.1468966290952,0.347806661859051,-11.9229936739272,8.98219285263588e-33,3.21466860404175e-31,13.5264394974443,12.9406242247152,9.04981306704392,13.5778565845797,9.89583827974012,12.271536399817,10.2078138309633,13.1430934897573,9.45153752982302,9.43652274006114
"SMIM12",4092.4317013361,-1.53665249753389,0.151770280503144,-10.1248577286648,4.2860158720055e-24,7.88882040441394e-23,12.5944742789237,12.4126731837,11.0173643871714,12.6645374446562,11.1344360137066,12.1731477497627,11.2151234458453,12.359356713919,11.2853248694884,11.1393834243708
"SMIM18",650.535216915607,2.01553652387638,0.484506361407031,4.15997948514682,3.18276181061196e-05,8.15118110880761e-05,7.87627842955483,8.52781335990488,9.39931539592579,6.97920417943018,10.0464240623189,7.39666491906975,10.1506335042155,9.05710289180756,9.76228267626849,9.44191827947966
"SMIM24",372.921867672102,-7.44837005104777,0.488304526331729,-15.253534729653,1.55956767340671e-52,1.6744774860098e-50,8.2128535256344,8.91139511423896,3.16088849061439,8.88359876182904,3.49478783701725,8.5494554859064,3.9217883251772,9.37705030641355,4.09294710562818,3.97222150952325
"SMIM29",4499.85741465668,-2.11768532418063,0.264141326260968,-8.01724347400449,1.08144625876227e-15,9.4791684232478e-15,12.7735547720449,12.3762209468552,10.3395814313906,12.7148331733842,11.0040277365436,13.0867687549211,11.2359209830483,12.2273628522438,10.7499012867545,10.9389113217854
"SMIM3",906.872855437176,-2.99658763616278,0.568109531299369,-5.27466530848205,1.32998586932056e-07,4.73036842087996e-07,9.08278352142861,9.67723101514223,8.22763730239359,9.71300082282757,7.84843644733614,11.7290780922993,7.72787326867547,9.17570304594842,7.96532748183971,7.72914115387022
"SMIM32",341.949633781534,-4.87507128736395,1.81238628992068,-2.68986325623624,0.00714813029076812,0.0124274420809137,9.15685661865402,9.04906111580035,3.10536146846881,8.81012520264457,6.43356919909914,4.0709329260932,4.20069225696131,8.63345554998669,4.25500590313319,3.05289137638827
"SMIM43",4487.20634936754,-5.47702112195937,0.703257618077712,-7.78807222441513,6.80392879708229e-15,5.56295838877257e-14,12.700360544098,12.7807441422572,5.43904807830248,12.5629509125513,8.45457318237914,10.6004602476368,8.9590567956601,13.3879616724455,8.05621431948045,6.71689811738199
"SMIM5",277.532263720523,-3.12627182165087,0.435611663048676,-7.17674040169474,7.13930625175422e-13,4.68112018483342e-12,8.906358997147,9.18364481444318,6.4497096163549,8.02697243179718,6.03428491761512,8.04570371659627,6.28509450961229,8.03109503480333,6.79325263259712,5.76625928257619
"SMOX",4605.62489038458,-1.86657171068302,0.405761556540001,-4.60016894306006,4.22148428293162e-06,1.2261575896751e-05,12.6586321974864,12.4498105860747,11.1702092959992,12.2872021521689,11.1847933312829,13.584210491857,10.7834038147341,11.260693830536,11.0056703654925,11.228925232805
"SMPD1",4412.26580470731,-1.35228747833999,0.153593232604766,-8.80434284380073,1.31621479851178e-18,1.50964369434649e-17,12.5877214021633,12.6169313869439,11.1855176709409,12.5947561875093,11.5248647744771,12.5630650394961,11.2672307651345,12.227447835431,11.3941461324198,11.5288659054845
"SMPD3",13375.3444278722,1.5309819112447,0.315165693776096,4.8577048247274,1.18754266105915e-06,3.75165449175225e-06,13.0374768197318,12.5410835201888,14.0064173591512,13.390667304037,14.0534317833554,11.7993766522489,14.3767081795373,12.9812365360532,14.2431362163889,14.0699830373286
"SMTNL1",303.418254333086,2.68656170525292,0.362352800669651,7.41421537321632,1.22346958830635e-13,8.6890506682611e-13,7.34924286360464,6.27458103180699,8.51380974483612,6.96187450402475,8.57875954540289,6.16951167690637,8.89234505401761,6.58316073054748,8.67318345911252,8.80953663694896
"SMURF2",4433.36784579203,1.71897016523352,0.249016572409884,6.90303520202691,5.09030092574654e-12,3.03396848932025e-11,10.973679485916,10.9728296796201,12.6480888835942,10.8567854959769,12.4341584084025,11.789915453741,12.4658833220343,10.8849740108259,12.706043147226,12.6988636822359
"SMYD1",241.898638842907,-8.40820072249723,1.01723077614571,-8.26577500373706,1.3879010157834e-16,1.34450736873603e-15,8.64854061105364,8.33553640045657,2.81615370426311,8.05678002348475,3.19867777289562,4.60150242069044,3.50445337389293,8.07262345710904,2.69007153264444,2.76957896571773
"SNAI2",897.795313351011,2.42224254243388,0.318888977558981,7.59588042514224,3.05706723303945e-14,2.327194312655e-13,7.9942309062722,8.48410752219122,9.63041063068358,7.97650868064838,10.4429212588257,8.96911227252401,10.3489812515288,8.2742924754044,10.376912499552,10.6533102189549
"SNAI3",506.221868445561,-1.85829717690076,0.361295644210726,-5.14342535449141,2.69773872436775e-07,9.24008383195609e-07,9.72684796339091,9.02824060132797,7.69997400343245,9.92735134912738,7.90052437353087,8.49497778463804,8.23789169960754,9.40781917185445,8.27935079377732,7.64733932604221
"SNAI3-AS1",1305.02479091956,-1.19335116519207,0.360588300493065,-3.30945614031373,0.000934774103633426,0.0019044066960438,10.7621683635943,10.4926606060184,9.00593615613498,11.1264093862893,9.60277469417463,10.2692475239044,10.3710804086021,10.7171004552879,10.0116479165282,9.08020484636466
"SNAP25",205211.351226199,-3.92495270167968,0.417702672043291,-9.39652284836928,5.63960164401044e-21,8.09599638050561e-20,18.2816009356926,18.6088498463038,14.8703126464954,18.3154830689963,15.175608250524,16.300080828113,15.1046408514813,18.7390952084093,14.9130799160478,14.4565023991606
"SNAP25-AS1",290.797593722701,-1.9141832452908,0.380090703737572,-5.03612223731844,4.75057255698646e-07,1.57479850565111e-06,8.30796112347508,8.68637676902262,7.19361148572484,8.78105384192039,7.76179752462675,7.94427533854509,6.92362884503355,8.92793463323639,7.1877430996389,6.59339725306632
"SNAPC5",1335.04585376364,-1.48246567800921,0.265744132863769,-5.57854527975291,2.42538345167569e-08,9.42419038611658e-08,11.2097837646659,10.7375536848939,9.36882579609976,11.0171708874343,9.70541366858626,10.0074101168763,9.72336883620989,10.754016005963,9.48114317004426,9.64380578626553
"SNCA",22888.7829284322,-2.3514109789167,0.459789271578688,-5.11410579642958,3.15230652836431e-07,1.07092531828259e-06,15.0695671998819,15.2474200424626,12.3927547565499,15.2605891332847,13.0635487677155,13.2256109224432,13.8381927635476,15.4141129191834,12.7447029993857,12.5242910455549
"SNCAIP",4169.12624994214,3.18557000375023,0.426725990807898,7.46514173584589,8.32099947817538e-14,6.02863040918789e-13,9.51840419376135,9.7182747480312,12.9665525389959,9.26491982633423,12.7691078388081,10.8870274288729,11.5489901686589,9.57243483489291,12.9223612086301,12.4466624521706
"SNCB",36783.7361319769,-4.31035637154352,0.418146753886992,-10.3082382715529,6.46760134461755e-25,1.28364036443045e-23,16.3097752672611,15.7358664851059,11.0854422744303,16.1424717059156,12.2661233359539,14.6445434908613,12.2570560496122,15.5188841561133,11.6722805490368,12.7275913941161
"SNCG",9473.167241826,-8.00565127283516,0.293767171997416,-27.2516878533507,1.58704833860147e-163,3.50533633758819e-160,14.1629339358961,13.581816475729,6.74697347860015,13.7748088548004,7.2511619255247,13.3944549424855,7.40033851430849,13.3916901749806,6.96238701239694,6.40747887376692
"SND1-IT1",179.436184949011,-1.61525153281081,0.31633079976877,-5.10621012557588,3.28684187364226e-07,1.11345009220822e-06,7.61236465393902,7.8701759314119,6.92575660076149,7.77746732442079,6.6455975182416,7.31325899836345,6.67339336969773,8.271558682987,6.96366748515097,6.50844807046438
"SNED1",2110.2272947176,-1.71565577378391,0.212021648819997,-8.09188959397478,5.87461482698793e-16,5.30844066861838e-15,11.6087141474458,11.217556777553,10.331919895443,11.8690732761075,9.96235216922736,11.2144946761667,10.0251374100094,11.5554621703173,10.2301364994017,9.85259934289465
"SNHG1",4193.87648659017,1.9692267309501,0.384626945774798,5.11983560325775,3.05802116219795e-07,1.04072342480173e-06,10.2575724055378,11.0591361730076,12.9646776040605,10.2177642871452,12.5767054460665,11.7398116278391,12.0482998907257,10.3810698585668,12.3801828125701,12.5618771485397
"SNHG12",1008.37938146292,1.31000553671563,0.324532407852962,4.03659389637647,5.42328259730693e-05,0.000133901903923606,8.93528529348841,9.08033197928761,10.6134701366123,8.91335485815804,10.3383907787474,10.0928095683425,10.1421541592956,9.00136837835929,10.1281768904739,10.4827297713023
"SNHG16",1895.08812203466,1.57026243862724,0.119047328602559,13.1902366651971,9.98712183124238e-40,5.59459748669704e-38,9.9878078431026,9.91440286649154,11.4696433858389,10.15123642,11.3566727524411,10.13941364439,11.2713720982478,10.0026788388941,11.2534601097584,11.3381805956204
"SNHG29",32373.9737977738,1.70991908014895,0.449235285668663,3.80628845217228,0.000141067846438686,0.000327288411432851,13.3120617818341,13.538959808418,15.1749365247404,13.3558987983414,15.0733546134637,15.1686342431244,15.5469188349635,13.2863121876933,15.7775378006321,15.5538412512765
"SNORA26",84.6451710806881,2.46058527369343,0.556647497969337,4.42036528084596,9.85341991595697e-06,2.72090954314361e-05,5.24501712449621,5.64956041954124,6.97366093426207,4.66045188572197,6.59471650235079,5.4108445870811,6.48729645103472,5.70356531202774,6.52189913574175,6.66285383713807
"SNORA32",130.625084349159,1.48183844794588,0.597996929634976,2.47800343866382,0.0132119871937926,0.021870506852594,5.03978631027624,6.70280114404411,7.42238922721944,5.89185987626936,7.49619883091731,6.44134646297538,6.99872796042418,6.85903049989444,7.2258324682271,7.15054131107434
"SNORA44",87.1940554509808,1.83995049204122,0.452508575299221,4.06611187605573,4.78039939774076e-05,0.000119036487499549,6.01629162795697,5.97445304105259,6.89116652857104,5.41809617993057,6.9210411397328,5.11583338628184,6.46234930880964,5.75676871174739,6.50702150601322,6.63763428361067
"SNORA6",112.529477343877,2.11282340335267,0.442026587263542,4.77985592774531,1.75420856289398e-06,5.39093989085744e-06,6.05235395113078,5.48397976798157,7.41311880381265,6.33710845402955,6.97623264527591,5.31249254578105,7.03066458318211,5.8983931653858,7.18945998836551,6.89531693319721
"SNORC",652.756289509048,-4.9317965214203,0.506937643044406,-9.72860585337967,2.27692078027256e-22,3.68622745380042e-21,9.72682676041435,9.65352964130367,5.23428393345567,9.6736292835041,6.49668364539963,10.7046653992689,5.82090197374133,8.40442073011751,5.45597459994032,6.36931609445879
"SNORD10",151.822970169599,2.04376963257169,0.36540598933131,5.59314760086929,2.22989565236859e-08,8.69080329752224e-08,5.74245878714828,6.60457755460734,7.98293763745222,6.45702682045474,7.53374521231111,6.07666195034287,7.43624183317593,6.39453778508214,7.43977312341403,7.47127717958769
"SNORD2",94.6648064885173,2.61726680100008,0.475628836805461,5.50275046100828,3.73911481075505e-08,1.41622866460274e-07,5.1960956561181,5.19889169765686,7.01196999317008,5.14374650408996,6.66508201372909,5.36484472386605,6.64010659187596,6.02123348956788,6.91756529876143,6.95214287722405
"SNORD26",77.8343971335059,2.69970502303278,0.495613129106102,5.4472023933305,5.11682288155706e-08,1.90813310592749e-07,4.86303512627809,4.97623506981392,6.77629358108579,5.01822577564137,6.48243657306428,5.33747526558407,6.19339589715156,5.65114065206675,6.41573551345209,6.6901659666949
"SNORD27",72.2000262406128,3.85942732811932,0.656876560691226,5.87542250565019,4.21766236311999e-09,1.80036658741574e-08,4.58011389479697,4.79841840892034,6.83411504318881,4.1645143644214,6.33564274858101,5.03952399884048,5.98050465449006,4.60003016320505,6.21006996531849,6.2951587720428
